CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
04-2-014364,35.568,281.224,35.568,281.224,1.14078,0.0404912,1.20124,1.07292,0.449703,1.1196,94.1475,0.000346437,0.000407735,0.0254296,0.0247646,9.17639,0.0555604,0.0350652,1,13
04-2-014365,35.369,281.293,35.3689,281.293,1.83582,0.023548,1.874,1.80838,0.2623,1.03628,21.2148,0.00034072,0.000502903,0.0332109,0.0231622,17.7923,0.0776269,0.0226593,0.813843,14
04-2-014368,35.2294,281.175,35.2299,281.175,1.68297,0.0290898,1.76968,1.61855,0.404359,1.09337,83.2285,0.000298079,0.000241355,0.0188786,0.0126768,5.58447,0.0273775,0.01447,0.75536,14
04-2-014369,35.3345,281.056,35.3354,281.056,1.09732,0.0473277,1.24161,0.996655,0.596364,1.24577,91.3633,0.000515803,0.000371485,0.0374563,0.0208684,5.0962,0.0396768,0.0457472,0.784012,11
04-2-014370,35.2257,280.847,35.2262,280.847,3.22001,0.0648429,3.43426,3.05817,0.455004,1.12298,38.0416,0.00025208,0.000406073,0.0206528,0.0164974,2.9586,0.0140795,0.00907226,0.685672,26
04-2-014371,35.4808,280.965,35.4746,280.975,13.5003,0.16332,14.414,13.1516,0.409261,1.09599,143.825,0.0012009,0.0011239,0.0917601,0.0366601,1.98388,0.0141366,0.00761666,0.539778,74
04-2-014372,35.381,281.119,35.3821,281.118,1.76868,0.0543363,1.98019,1.5936,0.593585,1.24259,98.0638,0.000267601,0.000227234,0.0207267,0.0150015,1.69861,0.0153598,0.0174925,0.727415,15
04-2-014373,35.887,281.21,35.8899,281.208,2.41545,0.0567102,2.75999,2.28475,0.561006,1.208,122.316,0.000287015,0.00021893,0.0226432,0.00855961,1.05281,0.0110168,0.010895,0.769971,20
04-2-014374,35.7071,281.112,35.7072,281.112,1.22172,0.0469021,1.30445,1.11707,0.516394,1.16775,95.4947,0.000382628,0.000473057,0.0277758,0.029189,7.07253,0.0478681,0.0393615,1,12
04-2-014376,35.7457,280.653,35.7457,280.653,1.08816,0.029933,1.14422,1.02164,0.450309,1.11998,93.2173,0.000238141,0.000293534,0.0174248,0.0179733,6.70172,0.0411937,0.0260599,1,12
04-2-014380,36.0412,280.392,36.0412,280.392,1.08632,0.0378351,1.17559,0.975767,0.557725,1.20478,91.4952,0.00035019,0.000416894,0.0259672,0.0261225,5.7888,0.0428733,0.041815,1,13
04-2-014382,35.834,280.305,35.8339,280.305,1.62738,0.0283994,1.68663,1.55817,0.382784,1.08244,73.2128,0.000247012,0.000302307,0.0184899,0.0191644,6.35667,0.0367353,0.0178341,1,16
04-2-014487,37.2601,281.599,37.2611,281.598,1.73139,0.0454376,1.95821,1.60896,0.569993,1.21706,129.787,0.000222818,0.000404859,0.0238351,0.0110825,2.3411,0.0165649,0.0170215,0.758439,16
04-2-014493,36.4002,280.412,36.4005,280.412,1.12549,0.0250484,1.19433,1.06914,0.445712,1.1171,48.1455,0.000256033,0.000281991,0.0207237,0.0157178,6.29232,0.040888,0.0254054,0.829764,13
04-2-014498,37.2265,283.099,37.2264,283.099,2.5579,0.0716827,2.674,2.41991,0.425461,1.105,106.487,0.000342688,0.000438423,0.0253489,0.0262253,4.67984,0.0277159,0.0159102,1,27
04-2-014499,37.2332,282.823,37.2323,282.826,2.74756,0.0677454,2.83389,2.4902,0.477338,1.13802,79.5599,0.000763953,0.00123095,0.0438658,0.0805918,7.10586,0.0580317,0.0408263,0.722595,19
04-2-014503,37.2857,284.815,37.2878,284.817,4.29736,0.0580268,4.40244,3.81058,0.500804,1.15532,147.436,0.000532793,0.000881118,0.0215185,0.108975,4.3591,0.0434027,0.033519,0.299709,15
04-2-014727,38.3474,300.342,38.3474,300.342,1.14889,0.0148831,1.1979,1.12709,0.338736,1.06283,7.59639,0.000419152,0.000771784,0.0651489,0.0216807,35.9135,0.150761,0.061312,0.401607,8
04-2-014738,37.6106,283.417,37.6079,283.418,13.7823,0.235242,14.1431,13.287,0.342618,1.06442,19.8814,0.000964668,0.0013419,0.0740531,0.0796179,3.56854,0.0204991,0.00847014,0.745958,111
04-2-014739,38.1167,283.124,38.1158,283.123,4.61378,0.0435619,4.65724,4.35875,0.352246,1.06848,129.855,0.000595413,0.00118909,0.0285468,0.151181,9.30522,0.0875857,0.037634,0.332645,18
04-2-014742,37.5627,281.105,37.5611,281.105,1.98419,0.0593786,2.20404,1.85546,0.539722,1.18787,71.2326,0.000275069,0.000185924,0.0199567,0.0107251,1.86459,0.0141056,0.0127605,0.797885,16
04-2-014743,38.4658,281.036,38.4658,281.036,1.2418,0.0398148,1.32733,1.15657,0.490659,1.14764,60.6512,0.000227133,0.000272657,0.0166305,0.0152997,4.61551,0.0281943,0.0209103,1,15
04-2-014848,38.959,280.387,38.959,280.387,1.00487,0.020679,1.0452,0.961079,0.393058,1.08753,92.5592,0.000147987,0.000188153,0.0107824,0.0108046,6.10583,0.0328216,0.0165936,1,12
04-2-014852,38.7247,280.978,38.7235,280.978,3.81547,0.0893463,4.06884,3.56397,0.482462,1.14166,72.0483,0.000409555,0.000728753,0.0317849,0.0269568,3.22432,0.0172915,0.0124139,0.735679,23
04-2-014853,38.7568,281.896,38.7562,281.896,3.67644,0.0313906,3.67791,3.62478,0.16936,1.01466,152.238,0.000989265,0.00102745,0.0212395,0.0828308,27.2589,0.135177,0.0239151,0.66776,22
04-2-014855,39.5318,283.173,39.5318,283.172,1.01836,0.0405324,1.11723,0.919203,0.568398,1.21543,87.5841,0.000240394,0.000274202,0.0173135,0.0155987,4.04646,0.0273688,0.0279318,1,12
04-2-015146,40.1466,309.501,40.1466,309.501,1.00623,0.0304465,1.05238,0.954139,0.421895,1.10297,91.0972,0.000263554,0.000334007,0.0196068,0.0194503,8.95031,0.0538068,0.03046,1,12
04-2-015158,40.5068,301.142,40.5069,301.144,1.60107,0.0256265,1.65542,1.46478,0.465899,1.13015,92.8568,0.000288463,0.000601872,0.0225425,0.0365696,5.10062,0.04779,0.0321394,0.742036,12
04-2-015160,40.5152,301.565,40.5152,301.565,1.07464,0.0512723,1.18787,0.960857,0.587962,1.23626,83.1987,0.000404033,0.000458441,0.0296218,0.0258968,5.7105,0.0408614,0.0453937,1,12
04-2-015177,40.1987,296.619,40.1986,296.62,1.07729,0.0479617,1.14852,0.997677,0.495402,1.15119,51.6511,0.000429998,0.000605799,0.0323434,0.0312157,10.8238,0.0641177,0.0484597,1,11
04-2-015201,40.4431,286.043,40.443,286.043,2.03476,0.0573952,2.13292,1.93534,0.420335,1.10209,152.886,0.000330567,0.00048786,0.0273322,0.0249631,6.10444,0.0356133,0.0200381,1,27
04-2-015205,40.0876,284.172,40.0886,284.173,6.58911,0.0945341,7.07472,6.39681,0.427154,1.10598,58.7091,0.000498878,0.000790409,0.0908823,0.0241617,3.7961,0.0256271,0.0148089,0.457894,34
04-2-015206,40.6679,283.332,40.6679,283.334,2.06856,0.0913231,2.22433,1.77644,0.601804,1.25212,78.0374,0.000359863,0.000623042,0.0260739,0.03547,3.03415,0.0245396,0.028991,0.774759,17
04-2-015207,40.5463,283.327,40.5471,283.324,6.72404,0.224725,7.55472,6.30902,0.550084,1.19745,142.93,0.000710368,0.00062887,0.0719526,0.0262449,2.07747,0.0131765,0.0124451,0.543577,36
04-2-015208,40.4209,283.151,40.4207,283.152,2.34629,0.0900503,2.56163,2.10431,0.570243,1.21732,84.3554,0.000399246,0.000490967,0.0293001,0.0282173,2.89413,0.0208573,0.0214552,1,18
04-2-015211,39.7042,282.753,39.7046,282.755,6.22565,0.0741416,6.29368,5.77559,0.397318,1.0897,115.075,0.000556693,0.00149011,0.0360262,0.140333,4.35469,0.05291,0.0272021,0.370731,27
04-2-015212,39.85,282.64,39.8501,282.64,3.77519,0.0605997,3.82865,3.72645,0.229512,1.02743,135.328,0.00121638,0.000678437,0.0907752,0.058273,45.8195,0.117231,0.029181,0.452188,17
04-2-015215,40.1197,281.842,40.117,281.843,3.64438,0.0316594,3.85801,3.61628,0.348409,1.06685,114.678,0.000886382,0.000317239,0.0565465,0.0161878,4.74414,0.0386469,0.0163497,0.691188,22
04-2-015217,40.4645,281.959,40.4645,281.959,1.11882,0.0298771,1.18004,1.04399,0.46615,1.13032,90.4423,0.000167416,0.000222049,0.0119682,0.0126951,4.27397,0.0265877,0.0178982,1,12
04-2-015221,39.717,280.269,39.7168,280.269,2.40764,0.0810697,2.59429,2.18784,0.537394,1.18577,100.321,0.000284224,0.000353445,0.019595,0.0202084,2.49131,0.0157909,0.0141483,0.888435,24
04-2-015289,40.9418,280.284,40.9418,280.284,2.28238,0.0584711,2.38343,2.15975,0.422948,1.10357,80.4384,0.000322866,0.000426886,0.0238838,0.0249215,4.86293,0.0296702,0.0168656,1,30
04-2-015291,41.7777,280.292,41.7776,280.292,1.15802,0.0290002,1.23957,1.07616,0.496263,1.15184,92.1825,0.00020876,0.000253517,0.0154837,0.0142951,4.18547,0.0276938,0.0210028,1,14
04-2-015299,41.6491,281.663,41.6505,281.664,3.5706,0.100724,3.87965,3.29943,0.52606,1.17585,40.8535,0.000182194,0.000600732,0.0239049,0.0173176,1.84531,0.0111282,0.00951743,0.755568,28
04-2-015305,40.9048,282.4,40.9049,282.4,1.08269,0.0169139,1.10859,1.05738,0.300409,1.04843,39.2074,0.000266094,0.000692703,0.0283702,0.0236684,30.3468,0.102963,0.0356459,0.744491,11
04-2-015309,41.6575,282.663,41.6598,282.66,2.8877,0.0682882,3.03165,2.52644,0.552735,1.19997,45.4384,0.000203438,0.000297233,0.012459,0.0197224,1.19558,0.0110845,0.0105862,0.746038,24
04-2-015315,41.774,283.025,41.7741,283.025,1.74731,0.030537,1.80775,1.67432,0.377061,1.07969,84.1641,0.00024059,0.000318443,0.0163325,0.0179065,6.42421,0.0318507,0.0151159,0.829609,16
04-2-015316,40.8964,283.516,40.8964,283.516,1.03772,0.0144954,1.07264,1.00369,0.352745,1.0687,129.642,0.000155212,0.000213717,0.0120845,0.0110771,8.13696,0.0391465,0.0168546,1,13
04-2-015318,40.8219,284.67,40.8221,284.67,2.09648,0.0260021,2.15222,2.05109,0.302933,1.0493,68.4944,0.000198698,0.000214674,0.0147631,0.0119331,6.0138,0.0269666,0.00943796,0.865078,24
04-2-015320,41.6087,284.295,41.6072,284.295,1.7365,0.0323384,1.92673,1.6294,0.533686,1.18248,73.9783,0.000253464,0.000214957,0.020681,0.0111165,1.74199,0.0170436,0.0150393,0.793185,14
04-2-015321,41.619,284.778,41.6183,284.778,1.43112,0.0511836,1.57866,1.30602,0.561764,1.20875,93.4113,0.000418934,0.000393457,0.0261523,0.0174887,4.43759,0.0259525,0.0257482,0.723562,12
04-2-015342,40.7133,300.468,40.7133,300.469,1.0437,0.0350899,1.12927,0.954978,0.533722,1.18251,101.358,0.00015456,0.000190637,0.0112486,0.010588,3.02968,0.0199708,0.0176248,1,12
04-2-015344,41.5708,300.369,41.5719,300.371,2.05803,0.0355397,2.21524,1.99048,0.438897,1.11292,45.0764,0.000306239,0.000400655,0.0291359,0.0140285,3.26395,0.0274492,0.0166067,0.708669,20
04-2-015345,41.1441,300.852,41.1437,300.852,1.9047,0.0388983,2.00054,1.82375,0.411018,1.09694,81.7829,0.000191003,0.000218747,0.0147919,0.0122907,3.22857,0.0202285,0.0109742,0.890114,22
04-2-015346,41.7239,302.324,41.7233,302.323,1.2233,0.033522,1.29721,1.1065,0.521938,1.17236,152.896,0.000273109,0.000455126,0.0187405,0.0247553,5.25942,0.0371245,0.0312217,0.7414,13
04-2-015534,42.8856,302.03,42.8848,302.03,1.369,0.0365039,1.50252,1.28869,0.514173,1.16593,62.23,0.000261541,0.000379904,0.0238065,0.0124904,3.57929,0.0265735,0.0216557,0.760044,14
04-2-015537,41.8594,300.999,41.8586,301.008,2.19383,0.0573949,2.24924,1.66868,0.670526,1.34792,82.9958,0.000171935,0.000444789,0.0117922,0.0261839,1.03418,0.01358,0.0223,0.681392,16
04-2-015538,41.8027,301.054,41.802,301.056,3.10481,0.0946648,3.29564,2.81193,0.521537,1.17202,63.6685,0.000407695,0.000728384,0.0299619,0.034293,3.65191,0.021233,0.017828,0.635699,25
04-2-015552,42.7899,298.154,42.7897,298.153,1.15371,0.021453,1.20214,1.08816,0.425002,1.10474,113.784,0.00018227,0.000232332,0.0112832,0.0132149,5.6911,0.029591,0.0169562,0.800633,12
04-2-015579,42.8072,289.031,42.8041,289.032,1.53058,0.089269,1.93307,1.29102,0.744286,1.49732,93.2382,0.00048288,0.000308214,0.0329495,0.011842,1.37615,0.0116,0.0289828,0.765134,12
04-2-015580,42.7721,288.73,42.7739,288.73,1.30693,0.0501588,1.53557,1.17535,0.643542,1.30649,88.7073,0.000370086,0.000248122,0.027648,0.0131113,2.07024,0.019282,0.0276722,0.804568,13
04-2-015586,42.5558,285.666,42.5557,285.666,1.03705,0.0193291,1.08076,0.986149,0.409167,1.09594,97.393,9.79857E-05,0.000135848,0.00726865,0.00761919,3.57073,0.0208434,0.0112261,1,13
04-2-015587,42.8849,285.545,42.8845,285.544,1.84873,0.0322316,1.95559,1.78455,0.408987,1.09584,41.667,0.000210452,0.00038968,0.023054,0.0134581,4.26288,0.0284941,0.0153359,0.778844,14
04-2-015588,42.0645,285.364,42.0633,285.364,2.34416,0.156259,2.81273,1.88197,0.743182,1.49457,95.1408,0.000406562,0.000402271,0.0263308,0.0205193,1.42396,0.00865658,0.0214777,0.804145,16
04-2-015591,42.3464,285.856,42.3474,285.861,2.85696,0.0591785,2.96334,2.47991,0.547412,1.19494,106.011,0.000238954,0.000511813,0.0162659,0.0307832,1.71071,0.0173642,0.0162183,0.722259,18
04-2-015592,42.0786,285.249,42.0795,285.251,3.89275,0.221062,4.49946,3.18351,0.706681,1.41336,96.4068,0.000387639,0.000446804,0.0277024,0.025619,0.928085,0.00717769,0.0143209,0.91274,29
04-2-015595,41.9981,283.975,41.9972,283.973,3.66217,0.0595904,3.77604,3.47111,0.393679,1.08785,138.927,0.000259801,0.000851038,0.0277911,0.049262,7.5362,0.0343152,0.0173913,0.354603,18
04-2-015597,41.9226,283.946,41.9228,283.946,1.01439,0.0449638,1.08304,0.921248,0.525795,1.17562,92.4656,0.000327308,0.000450917,0.0242719,0.0263945,6.77701,0.0500547,0.0427629,1,12
04-2-015599,42.2474,283.523,42.2484,283.523,1.93116,0.0264408,2.02814,1.89797,0.35249,1.06859,79.0648,0.000537632,0.000379517,0.0410922,0.0165781,6.92346,0.0548164,0.0235769,0.738676,15
04-2-015600,42.4715,283.641,42.472,283.64,1.79714,0.0700797,1.94342,1.64155,0.535291,1.1839,94.5781,0.000935382,0.00101976,0.0517486,0.0444857,8.87792,0.0506384,0.0449792,0.697808,13
04-2-015601,42.8993,283.544,42.9004,283.545,1.34034,0.0662654,1.57597,1.14272,0.688656,1.37914,70.1252,0.000260813,0.000294327,0.021697,0.0143184,1.65311,0.0142121,0.0256737,0.845006,13
04-2-015602,41.9369,283.285,41.9368,283.285,1.19948,0.0331763,1.29125,1.10019,0.523486,1.17366,82.0249,0.000228826,0.00028586,0.0168818,0.016131,3.9444,0.0272426,0.0230559,1,14
04-2-015604,42.0638,282.726,42.0638,282.726,1.1559,0.0260009,1.17511,1.13245,0.266981,1.03767,49.4359,0.000315668,0.000476331,0.0246275,0.0241747,27.6688,0.104064,0.0310422,1,13
04-2-015607,42.2426,282.464,42.2429,282.464,2.435,0.0270266,2.50684,2.39529,0.294985,1.04657,42.4186,0.00029545,0.000505024,0.0307329,0.0178549,8.57918,0.0444072,0.0150161,0.782868,20
04-2-015608,42.4793,281.784,42.4791,281.784,1.03979,0.0384947,1.15178,0.910391,0.612564,1.26515,72.4801,0.000192555,0.00024308,0.0144097,0.0138629,2.56631,0.0201003,0.0249332,1,12
04-2-015611,42.2647,281.783,42.2647,281.783,1.08142,0.0391103,1.15086,1.0241,0.456232,1.12377,0.384822,0.000277819,0.000457158,0.026271,0.0208869,8.0317,0.0531304,0.0344003,1,13
04-2-015612,42.0921,282.039,42.0917,282.039,1.11053,0.0168855,1.16575,1.09089,0.352595,1.06863,48.452,0.000613357,0.000409207,0.0412062,0.0156026,16.5569,0.0946998,0.0407483,0.700465,10
04-2-015614,42.479,281.436,42.479,281.436,1.40238,0.0280292,1.42118,1.38046,0.237658,1.0295,38.3281,0.000280746,0.000424348,0.021543,0.0212337,26.6298,0.0857364,0.0222327,1,14
04-2-015619,42.4643,280.176,42.4635,280.177,1.13568,0.0793519,1.3621,0.942425,0.722002,1.44531,96.7344,0.000211885,0.000200552,0.0158449,0.0101437,1.39969,0.010508,0.0229058,0.840129,11
04-2-015621,42.4139,280.109,42.4138,280.109,1.40228,0.0216518,1.45511,1.34292,0.385049,1.08355,80.3345,8.53974E-05,0.000117711,0.00629109,0.00650272,2.65714,0.0143593,0.00703382,1,15
04-2-015695,43.7945,280.393,43.7947,280.392,2.30458,0.07464,2.44335,2.11194,0.502869,1.15692,83.6113,0.000265034,0.000447567,0.0173114,0.0208265,3.09477,0.0180406,0.0140481,0.687725,20
04-2-015696,44.0082,280.612,44.008,280.61,4.2083,0.0868019,4.23724,4.08969,0.261593,1.03608,113.952,0.000560167,0.00174227,0.0386597,0.089195,17.29,0.0841898,0.0244942,0.74353,31
